job_text_clean,Title,Company,Location,Category,RedirectURL
amentum seeking tscm practitioner iii support national geospatial intelligence agency nga office counterintelligence sic washington dc st louis mo tscm practitioner iii conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing,TSCM Practitioner (Level III),Amentum,"Wellston, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5258312008?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=C36F7523F698D478E3B0C7F223F0F595FA5B99C0
machine learning engineer make impact opportunity serve critical component nation safety security make impact using expertise protect country threat job description rapidly prototype containerized multimodal deep learning solution associated data pipeline enable geoai capability improving analytic workflow addressing key intelligence question cutting edge implementing state,Machine Learning Engineer with Security Clearance,SecureVision,"Sauget, Saint Clair County",IT Jobs,https://www.adzuna.com/land/ad/5332018092?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=9056D0FD556C559318D71E056D2368DD331ABC7A
position overview seeking highly experienced senior ground system hardware engineer lead ground segment hardware architecture design ensuring performance interface functional non functional requirement fully met selected candidate play critical role developing engineering solution practice key ground system capability including edge compute command control network communication system mission planning situati,Sr. Ground Systems Hardware Architect 5 with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5363910264?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=5C87D3B2C034793C60A01A05B14894806C92B2F5
job description job description direct counsel representing law 100 firm seeking mid level associate join electrical engineering computer science patent prosecution practice group position offer flexibility across firm location strong preference candidate based atlanta denver houston st louis kansa city los angeles san francisco position overview premier opportunity technically driven patent prosecution attorney back,Patent Prosecution Associate Attorney - St. Louis,Direct Counsel,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/details/5428570778?utm_medium=api&utm_source=183d4472
six engineering position available position entry level experience related position different major still encouraged apply computer engineering expander board design must c unix linux embedded system knowledge electrical engineering firmware circuit design must high speed digital knowledge computer science let build custom enterprise resource planning erp system must python computer science ii n,Junior Engineer,Evtron,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4805418325?utm_medium=api&utm_source=183d4472
ur net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position loo,.Net - Angular/C# Developer (Senior and Mid-Level),The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4811157997?utm_medium=api&utm_source=183d4472
senior software developer design custom software solution based client requirement position lead role development enhancement large data management system ongoing effort replace support data management system need change utilizing written visual basic java service angular user interface individual apply advanced theoretical knowledge computer science principle concept perform dut,Senior Software Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4804525890?utm_medium=api&utm_source=183d4472
figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry delivery engineer yo,Delivery Engineer (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5332020753?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=1DD854F73AF26DB7E0081AA0330E0B33556F9FA5
welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,Senior Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5443805658?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=2ECD316914EFC446CBC0E24045EC079947C9B321
red gate group seeking program management support lifecycle acquisition specialist support national geospatial intelligence agency nga st louis mo role play critical part advancing nga mission providing expert guidance hand program management across full acquisition lifecycle developing acquisition strategy managing complex procurement supporting testing risk management stakeholder engagement serve,Program Management Support – Lifecycle Acquisition with Security Clearance,Red Gate Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5441577456?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=293CE4791DED0B20AED70577A94B3171FAB9F602
welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,Principal Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5447523462?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=587BD60142B112818725386A0A805C80DADC0DF9
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem product manager role essential guidi,Advanced AI Platform Product Manager,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5340797527?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=3FC3A4E274927D0E988E5C0EDBF3D30C67C3370A
job description insight global seeking support engineer sit st louis mo one client support engineer provides front line technical support ensure smooth computer operation end user day begin reviewing responding incoming help request engineer troubleshoots hardware software issue using remote tool person support needed document support interaction escalate complex issue appropriate technicia,Support Engineer,Insight Global,"Wellston, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5362779334?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=598B6B6824F69B648E49EA27036C9B5FFF3D7332
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd team seeking lead avionics hardware engineer fighter mission system located berkeley mo job description summary lead work customer develop document complex,Lead Avionics Hardware Engineer - Fighters Mission Systems,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5449394859?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=18ACCCA1E2AE4B423BB6E4AC349AFC75D4A6252F
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem senior advance ai software engineer wi,Advanced AI Software Engineer Associate Director,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5317120897?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=2602CA37904428AA93BB9FCEA8359E385C9F05FD
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem join ai talent community,Senior Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5391519780?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=85CA544D4C3A49EE1888341BA3583F0AF6368C05
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem join ai talent community,Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5391519698?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=ED643EC382B11B4C83637C11BB79A570CFD54B6B
welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,DevSecOps Engineers with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5443805067?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=013BD9FBFD7718413331C55F72559EA58BC583B6
net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position looking,C# .NET Developer - Mid to Senior/Level,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4809972306?utm_medium=api&utm_source=183d4472
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced senior low observables mission system integration engineer lead team engineer support design,Low Observables Mission Systems Integration Lead [Urgent Search],BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446129095?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=A3116E1820A5AEF9DCF79C773A7C2D1F99F6C74B
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd f 18 team seeking idiq chief integrator st louis mo f 18 idiq chief integrator responsible ensuring capability initiative developed f 18,F/A-18 IDIQ Chief Integrator [15h Left],Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446400575?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=2D0D40E55CAAD1852497BF7C1AC125DF0C68C545
calibre employee owned mission focused solution digital transformation company currently seeking information system security developer mid level design develop test evaluate information system security throughout system development life cycle position site st louis mo information system security developer responsibility include limited following analyze design constraint analyze trade offs detaile,Information Systems Security Developer,Calibre Systems,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5448626894?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=6AB2D72A34E9CCE1AF005BD54070C99BDFC5607C
senior hadoop developer develop create modify general computer application software specialized utility program job responsibility duty include implement data analytics processing algorithm big data batch stream processing framework e g hadoop mapreduce python spark scala kafka etc perform data acquisition preparation perform analysis leveraging variety data programming technique spark using scala work complex issue analysis,Senior Hadoop Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4816780814?utm_medium=api&utm_source=183d4472
role sr java backend developer f2f interview location st louis mo onsite position type contract person face face interview required office st louis mo job description bachelor degree computer science information technology minimum 7 year experience developing backend application role responsibility developing high quality scalable solution working collaboratively product owner business analyst quality assurance,Sr. Java Backend Developer(f2f interview),Axiom Software Solutions Limited,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5343826462?utm_medium=api&utm_source=183d4472
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company seeking experienced lead electronic warfare integrator serve engineering lead electronic warfare team located berkely mo ew lead major proprietary program,Electronic Warfare Lead Engineer (Level 5),The Boeing Company,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5431927821?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4B68AB523C1431DD7D7BF98DA25CC0F373F1DE0A
endpoint security engineer iii job category engineering time type full time minimum clearance required start t sci employee type regular percentage travel required 10 type travel local opportunity risai exciting opportunity senior endpoint security engineer join transport cybersecurity service tc team either springfield va st louis mo endpoint security team rapidly growing one several new position,RISA20250818-OP026 - CSE III - Endpoint Security Services with Security Clearance,"Vector Check Business Solutions, LLC","Sauget, Saint Clair County",IT Jobs,https://www.adzuna.com/land/ad/5362024804?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4110883C969CF7B1332E93C0612694FAD25CA4B7
engineer job family responsible maintaining deep technical knowledge thorough understanding solution design constraint operational approach engineer job family develops collaborative partnership stakeholder build implement technology solution well actively anticipate solve problem delivery qualification required must authorized work u without sponsorship future must incorporate se,Jira and Confluence Administrator,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5015769797?utm_medium=api&utm_source=183d4472
overall assignment description conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing national agency level policy ensuring compliance facet reporting training requirement well regulatory guideline duty may inc,TSCM Practitioner support (Level III) - TS/SCI Clearance required,Core-CSI LLC.,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5414758750?utm_medium=api&utm_source=183d4472
job description insight global seeking electrical design engineer join one large aerospace customer st louis area position onsite 5 day per week customer looking strong willed individual take charge initiative lead front mentoring junior mid level team member one responsibility also tasked working directly customer develop document complex electronic electrical system req,Electronic Design Engineer,Insight Global,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5449182969?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=967EF2BA9B7D345FEC6757422788FE4301B648B6
job description net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position,Senior C# .NET Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4817115320?utm_medium=api&utm_source=183d4472
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization st louis missouri seeking experienced low observables lo design integration engineer support design analysis propulsion subsystem,Experienced Low Observables Design & Integration Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446400684?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=99A37EFC1DA6D3CB15D62B6AFE9E0F36F689517C
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing research technology seeking highly skilled motivated structural analysis engineer lead senior join material structure organization berkeley mo team currently hiring broad range,Structural Analysis Engineer (Lead or Senior),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446129122?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=F90E19155542676312CBAF2C51312105AF011260
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization st louis missouri seeking associate low observables lo design integration engineer support design analysis propulsion subsystem,3 Days Left! Associate Low Observables Design & Integration Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446129541?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=8D808AADDFE5AF951FA86279FBB9E8C7C136E1ED
overview position use javascript expertise develop visualization software understand data proximity location matter work help developer community imagine capability location aware software application enable real world improvement team support department defense nga intelligence community client part talented cross functional team dynamic passionate engineer deliver capabiliti,Software Development Engineer I- NGA,Esri,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5445463854?utm_medium=api&utm_source=183d4472
technology teacher prek 8th grade must have high priority skill quality continuously reflects grows develops professional practice belief capacity child achieve high level cultivates collaborative adaptable solution focused culture approach situation asset based growth mindset develops us effective organization system communicates proactive timely effective manner minimum qualification computer science grad,Technology Teacher (PreK-8th Grade),Saint Louis Immersion School,"Saint Louis, Saint Louis County",Teaching Jobs,https://www.adzuna.com/details/5444338311?utm_medium=api&utm_source=183d4472
job description job requirement required skill experience b m computer science physic applied mathematics computer engineering applicable technical field c programming system level debugging troubleshooting software architecture object oriented design strong physic mathematics especially geometry background collaborative spirit including strong written verbal communication skill skill following area plus m visual studio matlab powershell,Flight Simulator Software Developer,Premier Staffing Solution,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5275621736?utm_medium=api&utm_source=183d4472
experienced passionate pioneer technology want work collaborative environment experienced senior data scientist project delivery specialist ability share new idea collaborate project consultant without extensive demand travel consider opportunity deloitte project delivery talent model project delivery model pdm talent model tailored specifically long term onsite client se,Senior Data Scientist,Deloitte,"Wellston, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5441919940?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4AB1341BB528127F5785C08EA9EDDB7166863156
accenture song accelerates growth value client sustained customer relevance capability span ideation execution growth product experience design technology experience platform creative medium marketing strategy campaign content channel orchestration strong client relationship deep industry expertise help client operate speed life unlimited potential imagination technology inte,"AI Transformation Senior Manager - Communication, Media, Technology",Accenture,"Wellston, Saint Louis County",Consultancy Jobs,https://www.adzuna.com/land/ad/5425459567?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=6551158F871EE0EDB62074DC2053431136182931
accenture song accelerates growth value client sustained customer relevance capability span ideation execution growth product experience design technology experience platform creative medium marketing strategy campaign content channel orchestration strong client relationship deep industry expertise help client operate speed life unlimited potential imagination technology inte,AI Transformation Senior Manager - Financial Services,Accenture,"Wellston, Saint Louis County",Consultancy Jobs,https://www.adzuna.com/land/ad/5425459322?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=18D8BAE9DEA17A8C0812E4B492A348118066F328
overview ready launch career building software make real world impact developer team help shape future geospatial technology creating powerful visualization tool bring location based data life work support mission driven effort across dod ic community helping analyst decision maker solve complex challenge clarity precision unique opportunity grow technical skill contributi,Software Development Engineer I- National Geospatial-Intelligence Agency,Esri,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5445628919?utm_medium=api&utm_source=183d4472
cloud system engineer location st louis mo work type full time job description gridiron seeking system engineer active top secret clearance team involved operation sustainment multiple operational cloud deployed geospatial solution successful candidate self starter experience installation configuration administration support maintenance cloud based system administration citrix based desktop cloud based env,Cloud Systems Engineer with Security Clearance,Gridiron IT Solutions,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5332019806?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=A961ADFEF72E7FB1D1692550ACA8A63611C0D4E8
