job_text_clean,Title,Company,Location,Category,RedirectURL
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space air dominance team seeking mid level 3 senior level 4 f 18 system electrical design engineer design system wiring diagram f 18 support current production futu,▷ [15h Left] Mid or Senior level Design and Analysis Engineer (Electrical Systems Design),BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5445615021?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=8E9CEABE0DEFFCB8FED4D82FCD3BB92EE22A6213
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd air dominance phantom work system engineering integration test seit team seeking senior system engineer support development effort proprietary program berkeley mo,Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446129489?se=YLchx4up8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=432DA9DFBD1E668CF98EB301EDC912B2C544861C
seeking experienced core processing integration analysis engineer level 4 support advanced air dominance mission system program within defense aerospace sector engineer provide subject matter expertise core processor system integration strong focus requirement decomposition model based system engineering mbse mission system interoperability role requires ability lead integration effort partner customer drive,Integration & Analysis Engineer (Level 4) with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5376890428?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=D356A572B8A9CAB89EB5D9947077B09DB7997680
position consist engineering oversight complex hardware redesigns develop execute design threat trade study work closely supplier program office aircraft modification partner meet requirement various program position responsibility collaborate supplier develop refine electronic warfare system ensuring alignment requirement specification assist integration electronic warfare system tactical aircraft,RF Electrical Engineer 3 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5415024879?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=FB5A393182B3E1AD06ED32E0546E4B556F6FC24E
software architect important influential member development team person need superior expertise gained extensive experience industry research best practice within application design coding database architecture position contribute team project predominately focusing architecture development work team typically agile methodology completing various development coding initiative report pr,Principal IT Architect,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4817023629?utm_medium=api&utm_source=183d4472
figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry geospatial data manager,Geospatial Data Manager (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5332015225?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=06AF98646BDDEF10115A4C638E0CC4BCDC77E83E
amentum seeking tscm practitioner iii support national geospatial intelligence agency nga office counterintelligence sic washington dc st louis mo tscm practitioner iii conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing,TSCM Practitioner (Level III),Amentum,"Wellston, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5258312008?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=C36F7523F698D478E3B0C7F223F0F595FA5B99C0
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity electronic system design analysis test engineer current emerging program across st louis region including berkeley mo hazelwood mo st charles mo,"Design, Analysis and Test Engineer",Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5445615511?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=0E9875629D6DE120C0908DED3CA2AC7F54663F1F
job description job description direct counsel representing law 100 firm seeking mid level associate join electrical engineering computer science patent prosecution practice group position offer flexibility across firm location strong preference candidate based atlanta denver houston st louis kansa city los angeles san francisco position overview premier opportunity technically driven patent prosecution attorney back,Patent Prosecution Associate Attorney - St. Louis,Direct Counsel,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/details/5428570778?utm_medium=api&utm_source=183d4472
position overview seeking highly experienced senior ground system hardware engineer lead ground segment hardware architecture design ensuring performance interface functional non functional requirement fully met selected candidate play critical role developing engineering solution practice key ground system capability including edge compute command control network communication system mission planning situati,Sr. Ground Systems Hardware Architect 5 with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5363910264?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=5C87D3B2C034793C60A01A05B14894806C92B2F5
machine learning engineer make impact opportunity serve critical component nation safety security make impact using expertise protect country threat job description rapidly prototype containerized multimodal deep learning solution associated data pipeline enable geoai capability improving analytic workflow addressing key intelligence question cutting edge implementing state,Machine Learning Engineer with Security Clearance,SecureVision,"Sauget, Saint Clair County",IT Jobs,https://www.adzuna.com/land/ad/5332018092?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=9056D0FD556C559318D71E056D2368DD331ABC7A
six engineering position available position entry level experience related position different major still encouraged apply computer engineering expander board design must c unix linux embedded system knowledge electrical engineering firmware circuit design must high speed digital knowledge computer science let build custom enterprise resource planning erp system must python computer science ii n,Junior Engineer,Evtron,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4805418325?utm_medium=api&utm_source=183d4472
ur net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position loo,.Net - Angular/C# Developer (Senior and Mid-Level),The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4811157997?utm_medium=api&utm_source=183d4472
senior software developer design custom software solution based client requirement position lead role development enhancement large data management system ongoing effort replace support data management system need change utilizing written visual basic java service angular user interface individual apply advanced theoretical knowledge computer science principle concept perform dut,Senior Software Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4804525890?utm_medium=api&utm_source=183d4472
figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry delivery engineer yo,Delivery Engineer (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5332020753?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=1DD854F73AF26DB7E0081AA0330E0B33556F9FA5
red gate group seeking program management support lifecycle acquisition specialist support national geospatial intelligence agency nga st louis mo role play critical part advancing nga mission providing expert guidance hand program management across full acquisition lifecycle developing acquisition strategy managing complex procurement supporting testing risk management stakeholder engagement serve,Program Management Support – Lifecycle Acquisition with Security Clearance,Red Gate Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5441577456?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=293CE4791DED0B20AED70577A94B3171FAB9F602
welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,Principal Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5447523462?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=587BD60142B112818725386A0A805C80DADC0DF9
welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,Senior Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5443805658?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=2ECD316914EFC446CBC0E24045EC079947C9B321
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem product manager role essential guidi,Advanced AI Platform Product Manager,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5340797527?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=3FC3A4E274927D0E988E5C0EDBF3D30C67C3370A
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled motivated experienced low observables design integration engineer join team st louis missouri ideal candid,Experienced Low Observables Design and Integration Engineer (Urgent Search),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5445614902?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=40030B36A17D891A110CF7510CE78D6AF0ABC838
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled motivated experienced low observables design integration engineer join team st louis missouri ideal candid,Experienced Low Observables Design and Integration Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446400525?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=8B06567AB7EEE439842A9069E5A594ECC5BDE2E7
job description insight global seeking support engineer sit st louis mo one client support engineer provides front line technical support ensure smooth computer operation end user day begin reviewing responding incoming help request engineer troubleshoots hardware software issue using remote tool person support needed document support interaction escalate complex issue appropriate technicia,Support Engineer,Insight Global,"Wellston, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5362779334?se=IDxFyIup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=598B6B6824F69B648E49EA27036C9B5FFF3D7332
net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position looking,C# .NET Developer - Mid to Senior/Level,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4809972306?utm_medium=api&utm_source=183d4472
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem senior advance ai software engineer wi,Advanced AI Software Engineer Associate Director,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5317120897?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=2602CA37904428AA93BB9FCEA8359E385C9F05FD
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem join ai talent community,Senior Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5391519780?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=85CA544D4C3A49EE1888341BA3583F0AF6368C05
beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem join ai talent community,Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5391519698?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=ED643EC382B11B4C83637C11BB79A570CFD54B6B
welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,DevSecOps Engineers with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/land/ad/5443805067?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=013BD9FBFD7718413331C55F72559EA58BC583B6
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd f 18 team seeking idiq chief integrator st louis mo f 18 idiq chief integrator responsible ensuring capability initiative developed f 18,F/A-18 IDIQ Chief Integrator,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446400575?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=2D0D40E55CAAD1852497BF7C1AC125DF0C68C545
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd f 18 team seeking idiq chief integrator st louis mo f 18 idiq chief integrator responsible ensuring capability initiative developed f 18,F/A-18 IDIQ Chief Integrator [10/15/2025],BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5447177389?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=7DF09825DE56F55C706CF0ACAE49045E204511CD
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced low observables mission system integration engineer support integrated product team design inte,▷ [High Salary] Experienced Low Observables Mission Systems Integration Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5445615304?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=1A574DD68D88B3DD0CEEAD8E52F14F335B53C429
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced senior low observables mission system integration engineer lead team engineer support design,Urgent Search! Low Observables Mission Systems Integration Lead,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5445615051?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=45F2E803A462E9B38F6AC3696C826E922AB0CA0D
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced senior low observables mission system integration engineer lead team engineer support design,▷ Urgent: Low Observables Mission Systems Integration Lead,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446129095?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=A3116E1820A5AEF9DCF79C773A7C2D1F99F6C74B
senior hadoop developer develop create modify general computer application software specialized utility program job responsibility duty include implement data analytics processing algorithm big data batch stream processing framework e g hadoop mapreduce python spark scala kafka etc perform data acquisition preparation perform analysis leveraging variety data programming technique spark using scala work complex issue analysis,Senior Hadoop Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4816780814?utm_medium=api&utm_source=183d4472
role sr java backend developer f2f interview location st louis mo onsite position type contract person face face interview required office st louis mo job description bachelor degree computer science information technology minimum 7 year experience developing backend application role responsibility developing high quality scalable solution working collaboratively product owner business analyst quality assurance,Sr. Java Backend Developer(f2f interview),Axiom Software Solutions Limited,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5343826462?utm_medium=api&utm_source=183d4472
engineer job family responsible maintaining deep technical knowledge thorough understanding solution design constraint operational approach engineer job family develops collaborative partnership stakeholder build implement technology solution well actively anticipate solve problem delivery qualification required must authorized work u without sponsorship future must incorporate se,Jira and Confluence Administrator,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5015769797?utm_medium=api&utm_source=183d4472
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company seeking experienced lead electronic warfare integrator serve engineering lead electronic warfare team located berkely mo ew lead major proprietary program,Electronic Warfare Lead Engineer (Level 5),The Boeing Company,"Wellston, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5431927821?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=4B68AB523C1431DD7D7BF98DA25CC0F373F1DE0A
endpoint security engineer iii job category engineering time type full time minimum clearance required start t sci employee type regular percentage travel required 10 type travel local opportunity risai exciting opportunity senior endpoint security engineer join transport cybersecurity service tc team either springfield va st louis mo endpoint security team rapidly growing one several new position,RISA20250818-OP026 - CSE III - Endpoint Security Services with Security Clearance,"Vector Check Business Solutions, LLC","Sauget, Saint Clair County",IT Jobs,https://www.adzuna.com/land/ad/5362024804?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=4110883C969CF7B1332E93C0612694FAD25CA4B7
overall assignment description conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing national agency level policy ensuring compliance facet reporting training requirement well regulatory guideline duty may inc,TSCM Practitioner support (Level III) - TS/SCI Clearance required,Core-CSI LLC.,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5414758750?utm_medium=api&utm_source=183d4472
job description net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position,Senior C# .NET Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/4817115320?utm_medium=api&utm_source=183d4472
overview position use javascript expertise develop visualization software understand data proximity location matter work help developer community imagine capability location aware software application enable real world improvement team support department defense nga intelligence community client part talented cross functional team dynamic passionate engineer deliver capabiliti,Software Development Engineer I- NGA,Esri,"Saint Louis, Saint Louis County",IT Jobs,https://www.adzuna.com/details/5445463854?utm_medium=api&utm_source=183d4472
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing research technology seeking highly skilled motivated structural analysis engineer lead senior join material structure organization berkeley mo team currently hiring broad range,▷ [Urgent] Structural Analysis Engineer (Lead or Senior),BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5446129122?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=F90E19155542676312CBAF2C51312105AF011260
job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization st louis missouri seeking associate low observables lo design integration engineer support design analysis propulsion subsystem,▷ (Apply Now) Associate Low Observables Design & Integration Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,https://www.adzuna.com/land/ad/5445615137?se=msFnyYup8BGej54AcLqpVw&utm_medium=api&utm_source=183d4472&v=B1F132A7E84AB6E5E121CA4FE07ECE626636FE14
